                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    315,                 1.2438,                 1.0991,                  1.535,                0.65251,                0.81896,                 0.7842,                0.45413,                  1.539,                0.98026,                 1.8551,               0.007488,               0.007488,               0.007488
                    316,                 1.2351,                 1.1093,                 1.5295,                0.62707,                 0.7931,                 0.7771,                0.45479,                 1.5227,                0.98368,                 1.8327,                0.00748,                0.00748,                0.00748
                    317,                 1.2223,                 1.0869,                 1.5203,                0.66034,                0.77697,                0.81142,                0.48082,                  1.478,                 0.9873,                 1.7746,               0.007472,               0.007472,               0.007472
                    318,                 1.2271,                 1.0971,                 1.5201,                0.69177,                0.80276,                0.81459,                  0.488,                 1.4744,                0.99362,                 1.7721,               0.007464,               0.007464,               0.007464
                    319,                 1.2112,                 1.0813,                 1.5104,                0.69418,                0.80619,                 0.8073,                0.47587,                 1.5167,                0.95602,                 1.8304,               0.007456,               0.007456,               0.007456
                    320,                 1.2369,                  1.101,                 1.5373,                0.71219,                0.81268,                0.81711,                0.48266,                 1.4766,                0.98009,                 1.7982,               0.007448,               0.007448,               0.007448
                    321,                 1.2113,                 1.0959,                 1.5133,                0.65955,                0.77565,                0.78075,                 0.4346,                  1.497,                0.99195,                 1.8322,                0.00744,                0.00744,                0.00744
                    322,                 1.2202,                 1.0924,                 1.5084,                0.66759,                0.79416,                0.76376,                0.44533,                 1.4542,                 1.0011,                  1.785,               0.007432,               0.007432,               0.007432
                    323,                  1.231,                 1.1143,                 1.5264,                0.63711,                0.80965,                0.76135,                0.43255,                 1.4698,                0.99296,                 1.7872,               0.007424,               0.007424,               0.007424
                    324,                 1.2291,                 1.1026,                 1.5148,                0.64157,                0.79416,                0.76962,                 0.4288,                 1.4736,                0.98999,                 1.8012,               0.007416,               0.007416,               0.007416
                    325,                 1.2152,                 1.0946,                 1.5164,                0.68331,                0.81514,                0.79054,                0.44112,                 1.4657,                 1.0051,                  1.797,               0.007408,               0.007408,               0.007408
                    326,                 1.2143,                 1.0954,                 1.5007,                0.66817,                0.77427,                0.78934,                0.45237,                 1.4432,                0.99876,                 1.7759,                 0.0074,                 0.0074,                 0.0074
                    327,                 1.2219,                 1.0968,                 1.5109,                0.66727,                0.78481,                0.79769,                0.46477,                 1.4104,                0.97992,                 1.7413,               0.007392,               0.007392,               0.007392
                    328,                 1.2052,                  1.077,                 1.5047,                0.68179,                0.83885,                0.80747,                0.44582,                 1.4942,                0.95679,                 1.8196,               0.007384,               0.007384,               0.007384
                    329,                 1.2276,                  1.098,                 1.5201,                0.66943,                0.80856,                 0.7974,                0.46809,                 1.4165,                0.96497,                 1.7455,               0.007376,               0.007376,               0.007376
                    330,                 1.2218,                 1.0982,                 1.5144,                0.64962,                  0.815,                0.78754,                0.46441,                 1.4624,                0.96739,                 1.7924,               0.007368,               0.007368,               0.007368
                    331,                  1.208,                 1.0676,                 1.4974,                0.64899,                0.79416,                0.77388,                0.45516,                 1.4315,                0.96262,                 1.7635,                0.00736,                0.00736,                0.00736
                    332,                  1.226,                 1.0924,                 1.5178,                0.66234,                0.82026,                 0.8042,                0.47721,                 1.4273,                 0.9701,                 1.7604,               0.007352,               0.007352,               0.007352
                    333,                 1.2132,                 1.0902,                 1.5119,                0.64061,                0.79243,                 0.7769,                0.48827,                 1.4341,                0.97953,                 1.7667,               0.007344,               0.007344,               0.007344
                    334,                  1.213,                 1.0884,                 1.5025,                0.63666,                0.83275,                0.77316,                0.49072,                  1.441,                0.98293,                 1.7778,               0.007336,               0.007336,               0.007336
                    335,                 1.2308,                 1.0869,                  1.521,                0.62524,                0.73841,                0.75455,                0.45136,                 1.4835,                0.97142,                 1.8085,               0.007328,               0.007328,               0.007328
                    336,                 1.2096,                  1.072,                 1.5103,                0.64074,                0.75237,                0.75844,                0.45481,                 1.4669,                0.98051,                 1.7908,                0.00732,                0.00732,                0.00732
                    337,                  1.228,                 1.0899,                 1.5194,                0.63519,                0.73008,                0.75896,                0.47549,                 1.4144,                 1.0055,                 1.7384,               0.007312,               0.007312,               0.007312
                    338,                  1.206,                 1.0814,                 1.5001,                0.63679,                0.73756,                0.74803,                0.45907,                 1.4111,                 1.0107,                 1.7371,               0.007304,               0.007304,               0.007304
                    339,                 1.2276,                 1.0873,                 1.5197,                0.61415,                 0.7161,                0.74182,                0.45846,                 1.4224,                 1.0112,                 1.7502,               0.007296,               0.007296,               0.007296
                    340,                 1.2092,                 1.0945,                 1.5157,                0.62584,                0.71989,                0.74999,                   0.47,                 1.4029,                 1.0129,                 1.7232,               0.007288,               0.007288,               0.007288
                    341,                 1.2161,                 1.0818,                 1.5199,                0.64364,                0.70288,                0.75182,                 0.4788,                 1.4328,                0.98624,                 1.7509,                0.00728,                0.00728,                0.00728
                    342,                 1.2222,                 1.0751,                 1.5179,                0.65317,                0.76156,                0.77852,                0.47966,                 1.4509,                0.99396,                  1.775,               0.007272,               0.007272,               0.007272
                    343,                 1.2126,                 1.0969,                 1.5135,                0.64226,                0.76462,                0.76071,                0.47388,                 1.4346,                 1.0003,                 1.7485,               0.007264,               0.007264,               0.007264
                    344,                 1.2018,                 1.0794,                 1.5033,                0.65587,                0.75504,                 0.7435,                 0.4431,                 1.4915,                 1.0129,                 1.8078,               0.007256,               0.007256,               0.007256
                    345,                 1.2048,                 1.0614,                 1.5046,                0.65276,                0.73354,                0.75037,                0.46622,                 1.4927,                 1.0033,                 1.8063,               0.007248,               0.007248,               0.007248
