                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                 1.3221,                 1.0062,                 1.3404,                0.78751,                0.78408,                0.79943,                0.48415,                 1.3794,                0.95584,                 1.2628,                0.00862,                0.00862,                0.00862
                    140,                 1.3301,                 1.0133,                 1.3444,                0.78988,                0.80529,                0.81896,                0.48835,                 1.3974,                0.96155,                 1.2644,                0.00861,                0.00861,                0.00861
                    141,                 1.3127,                 1.0001,                 1.3372,                0.79665,                0.77584,                0.80005,                0.48592,                 1.3891,                0.96835,                 1.2497,                 0.0086,                 0.0086,                 0.0086
                    142,                 1.3269,                 1.0032,                   1.34,                0.79022,                0.75941,                0.80627,                0.48535,                 1.3752,                0.93835,                 1.2461,                0.00859,                0.00859,                0.00859
                    143,                 1.3202,                0.99869,                 1.3415,                0.77252,                0.78572,                0.80079,                0.48837,                 1.3881,                0.95223,                 1.2431,                0.00858,                0.00858,                0.00858
                    144,                 1.3194,                 1.0077,                 1.3347,                0.77592,                0.79045,                0.79894,                0.49077,                 1.4036,                0.94795,                 1.2597,                0.00857,                0.00857,                0.00857
                    145,                 1.3062,                 1.0106,                  1.342,                0.77334,                0.76986,                0.78982,                 0.4839,                 1.3858,                0.94883,                 1.2461,                0.00856,                0.00856,                0.00856
                    146,                 1.3125,                0.99938,                   1.34,                0.76916,                  0.778,                0.79557,                0.47812,                 1.3934,                0.94888,                 1.2511,                0.00855,                0.00855,                0.00855
                    147,                 1.3068,                 1.0042,                 1.3398,                0.78219,                0.78216,                 0.8007,                0.48853,                 1.3838,                 0.9527,                 1.2436,                0.00854,                0.00854,                0.00854
                    148,                 1.2998,                0.99912,                  1.329,                0.75926,                0.79114,                0.79623,                0.48522,                 1.4074,                0.94825,                 1.2554,                0.00853,                0.00853,                0.00853
                    149,                 1.3061,                0.99518,                  1.334,                0.77014,                0.79788,                0.80716,                0.48771,                 1.4188,                0.93415,                 1.2746,                0.00852,                0.00852,                0.00852
                    150,                 1.3121,                 0.9989,                 1.3386,                0.80654,                0.77621,                0.80824,                 0.4923,                 1.3823,                0.94059,                  1.254,                0.00851,                0.00851,                0.00851
                    151,                 1.3124,                0.99184,                 1.3317,                0.82019,                0.76058,                0.80935,                0.48335,                 1.4058,                0.94346,                 1.2653,                 0.0085,                 0.0085,                 0.0085
                    152,                 1.3007,                 0.9761,                 1.3264,                0.79427,                0.80491,                0.81607,                  0.486,                  1.395,                0.93051,                 1.2676,                0.00849,                0.00849,                0.00849
                    153,                 1.3066,                0.99986,                 1.3227,                0.79528,                0.79233,                0.81067,                0.48919,                 1.3742,                0.92545,                 1.2492,                0.00848,                0.00848,                0.00848
                    154,                 1.3134,                0.98807,                 1.3375,                0.77806,                0.78564,                0.81829,                0.48911,                 1.3808,                0.91923,                  1.265,                0.00847,                0.00847,                0.00847
                    155,                 1.3118,                0.99174,                 1.3307,                0.75819,                0.79501,                0.81074,                0.49601,                 1.3545,                0.92535,                 1.2509,                0.00846,                0.00846,                0.00846
                    156,                 1.2967,                 0.9826,                 1.3283,                0.78856,                0.78748,                 0.8144,                0.49337,                 1.3244,                0.92736,                 1.2471,                0.00845,                0.00845,                0.00845
                    157,                  1.307,                0.99081,                 1.3253,                0.78506,                0.79261,                0.81043,                0.49362,                 1.3172,                0.92269,                 1.2326,                0.00844,                0.00844,                0.00844
                    158,                 1.2993,                0.98779,                 1.3254,                0.77019,                 0.8054,                0.81126,                0.49373,                   1.32,                0.92457,                 1.2342,                0.00843,                0.00843,                0.00843
                    159,                 1.3079,                0.99473,                 1.3346,                0.78541,                0.79478,                0.81942,                0.49788,                 1.3256,                0.91339,                 1.2294,                0.00842,                0.00842,                0.00842
                    160,                 1.3051,                0.98261,                 1.3279,                0.80353,                 0.7915,                0.82095,                0.50086,                 1.3322,                 0.9207,                 1.2382,                0.00841,                0.00841,                0.00841
                    161,                 1.3135,                 0.9984,                 1.3397,                0.79096,                0.78307,                0.81059,                0.50064,                 1.3354,                0.91968,                 1.2284,                 0.0084,                 0.0084,                 0.0084
                    162,                 1.3047,                0.98817,                 1.3243,                0.80575,                0.79041,                0.82551,                0.50646,                 1.3289,                0.91561,                 1.2296,                0.00839,                0.00839,                0.00839
                    163,                 1.3002,                0.98281,                 1.3284,                0.81167,                0.77831,                0.82685,                0.50511,                 1.3426,                0.91987,                 1.2406,                0.00838,                0.00838,                0.00838
                    164,                 1.2873,                0.97277,                 1.3179,                0.76556,                 0.8082,                0.82149,                0.50411,                 1.3441,                0.92289,                 1.2343,                0.00837,                0.00837,                0.00837
                    165,                 1.3049,                0.98702,                 1.3284,                0.77065,                0.80112,                0.82554,                0.50755,                  1.353,                 0.8978,                 1.2358,                0.00836,                0.00836,                0.00836
                    166,                 1.2988,                0.98749,                 1.3257,                0.79888,                0.80163,                0.82725,                0.51099,                 1.3462,                0.88623,                  1.239,                0.00835,                0.00835,                0.00835
                    167,                 1.3011,                0.98684,                  1.317,                0.81975,                0.79221,                0.82901,                0.50973,                 1.3677,                0.88687,                 1.2497,                0.00834,                0.00834,                0.00834
                    168,                 1.2846,                0.97329,                 1.3218,                0.81186,                0.80401,                  0.832,                0.50387,                 1.3843,                0.90312,                   1.25,                0.00833,                0.00833,                0.00833
                    169,                 1.3054,                0.99865,                 1.3307,                0.81022,                0.79573,                0.82925,                0.50489,                 1.3692,                0.91729,                 1.2404,                0.00832,                0.00832,                0.00832
                    170,                 1.2967,                0.98887,                 1.3226,                0.82107,                0.78006,                0.82782,                0.50715,                 1.3602,                0.91618,                 1.2424,                0.00831,                0.00831,                0.00831
                    171,                 1.2913,                0.97818,                 1.3278,                 0.8148,                 0.7761,                0.81389,                0.51086,                 1.3491,                0.92232,                  1.232,                 0.0083,                 0.0083,                 0.0083
                    172,                 1.2894,                0.95911,                 1.3095,                0.79236,                0.77808,                0.80846,                0.50984,                 1.3387,                0.91269,                 1.2208,                0.00829,                0.00829,                0.00829
                    173,                 1.2953,                0.97289,                 1.3237,                  0.832,                0.76157,                0.80879,                0.50381,                  1.343,                0.91045,                 1.2235,                0.00828,                0.00828,                0.00828
                    174,                 1.3031,                0.98323,                 1.3329,                0.81595,                0.78404,                0.81204,                0.50405,                 1.3255,                0.90197,                 1.2216,                0.00827,                0.00827,                0.00827
                    175,                 1.2936,                0.96956,                 1.3238,                 0.8119,                0.77155,                0.80998,                 0.5022,                 1.3251,                0.91074,                 1.2265,                0.00826,                0.00826,                0.00826
                    176,                 1.2819,                0.96059,                 1.3202,                0.81621,                0.75729,                0.81023,                0.50239,                 1.3152,                0.90058,                 1.2226,                0.00825,                0.00825,                0.00825
                    177,                 1.2928,                0.97392,                 1.3187,                0.79655,                0.77406,                0.81536,                 0.5041,                 1.3178,                0.89887,                 1.2197,                0.00824,                0.00824,                0.00824
                    178,                 1.2915,                0.97906,                 1.3204,                0.79022,                0.78505,                0.81221,                0.50818,                 1.3168,                0.89069,                 1.2163,                0.00823,                0.00823,                0.00823
                    179,                 1.2916,                0.97616,                 1.3212,                0.79027,                0.78849,                0.81511,                0.51068,                 1.3226,                0.89212,                   1.22,                0.00822,                0.00822,                0.00822
                    180,                 1.2858,                0.96015,                 1.3197,                0.79216,                 0.8045,                 0.8171,                  0.512,                  1.323,                 0.8876,                 1.2231,                0.00821,                0.00821,                0.00821
                    181,                 1.2826,                0.96628,                 1.3112,                 0.7956,                 0.8045,                0.82096,                0.50985,                   1.32,                0.88647,                 1.2216,                 0.0082,                 0.0082,                 0.0082
                    182,                 1.2978,                0.96613,                 1.3227,                0.80626,                0.79802,                0.81696,                0.51151,                 1.3129,                0.88801,                 1.2171,                0.00819,                0.00819,                0.00819
                    183,                 1.2893,                0.97976,                 1.3194,                0.79375,                0.79802,                0.81275,                0.50812,                 1.3248,                0.88161,                 1.2215,                0.00818,                0.00818,                0.00818
                    184,                 1.2918,                 0.9688,                 1.3142,                0.80254,                0.79234,                0.81802,                0.50382,                 1.3236,                0.87931,                 1.2255,                0.00817,                0.00817,                0.00817
                    185,                  1.289,                0.96442,                 1.3152,                0.79986,                0.79709,                0.81963,                0.50653,                 1.3247,                0.88371,                 1.2219,                0.00816,                0.00816,                0.00816
                    186,                 1.2762,                0.96461,                   1.31,                0.80757,                0.79133,                0.81755,                0.51083,                 1.3193,                 0.8921,                 1.2225,                0.00815,                0.00815,                0.00815
                    187,                 1.2808,                0.95788,                 1.3076,                0.81045,                0.78352,                0.81654,                0.51051,                 1.3089,                0.89816,                 1.2189,                0.00814,                0.00814,                0.00814
                    188,                 1.2807,                0.95465,                 1.3086,                0.82096,                0.77003,                0.81855,                0.51397,                 1.2997,                0.89489,                 1.2124,                0.00813,                0.00813,                0.00813
                    189,                 1.2785,                0.96112,                 1.3101,                0.82009,                0.75992,                0.81869,                0.51372,                 1.3035,                0.89244,                 1.2137,                0.00812,                0.00812,                0.00812
                    190,                 1.2867,                 0.9702,                 1.3135,                0.83926,                0.75146,                0.81964,                0.51448,                 1.3023,                0.88724,                 1.2112,                0.00811,                0.00811,                0.00811
                    191,                 1.2804,                0.96556,                 1.3134,                0.80776,                0.77801,                0.81654,                0.51581,                  1.304,                0.88359,                 1.2114,                 0.0081,                 0.0081,                 0.0081
                    192,                 1.2737,                0.96279,                 1.3071,                0.80445,                0.77577,                0.81731,                0.51856,                 1.2897,                0.88226,                 1.2097,                0.00809,                0.00809,                0.00809
                    193,                 1.2824,                0.95622,                 1.3115,                0.85782,                 0.7537,                0.81715,                0.51748,                 1.2976,                0.88012,                 1.2124,                0.00808,                0.00808,                0.00808
                    194,                 1.2736,                0.94943,                 1.3094,                0.85279,                0.76076,                0.82075,                0.51694,                 1.2917,                0.88066,                 1.2116,                0.00807,                0.00807,                0.00807
                    195,                 1.2687,                0.96415,                 1.3029,                0.84629,                0.76367,                0.82135,                0.51436,                 1.3046,                0.88693,                 1.2156,                0.00806,                0.00806,                0.00806
                    196,                  1.291,                  0.958,                 1.3135,                0.84013,                0.76257,                0.82074,                0.51305,                 1.3079,                0.88438,                  1.216,                0.00805,                0.00805,                0.00805
                    197,                 1.2846,                0.95758,                 1.3087,                0.84442,                0.75886,                0.82096,                0.51629,                 1.3086,                0.88407,                 1.2111,                0.00804,                0.00804,                0.00804
                    198,                 1.2765,                0.94955,                 1.3005,                 0.8489,                0.76257,                0.82402,                0.51416,                 1.3123,                0.88565,                 1.2111,                0.00803,                0.00803,                0.00803
                    199,                   1.28,                0.94928,                 1.3091,                0.84677,                0.76576,                0.82487,                0.51329,                 1.3094,                0.88233,                 1.2097,                0.00802,                0.00802,                0.00802
                    200,                 1.2688,                0.95237,                 1.3023,                0.85398,                0.76905,                0.82526,                0.51261,                  1.317,                0.87764,                 1.2099,                0.00801,                0.00801,                0.00801
                    201,                 1.2726,                0.95801,                 1.2988,                0.84794,                 0.7578,                0.82324,                 0.5122,                 1.3193,                0.87463,                 1.2131,                  0.008,                  0.008,                  0.008
                    202,                 1.2797,                0.96174,                 1.3165,                0.85006,                 0.7578,                0.82343,                0.51497,                 1.3232,                0.86816,                 1.2155,                0.00799,                0.00799,                0.00799
                    203,                 1.2796,                0.94996,                 1.3083,                0.84284,                 0.7578,                0.82276,                0.50964,                  1.328,                 0.8697,                 1.2185,                0.00798,                0.00798,                0.00798
                    204,                 1.2878,                0.96821,                 1.3139,                0.83668,                0.75875,                 0.8316,                0.51098,                 1.3299,                0.87054,                 1.2211,                0.00797,                0.00797,                0.00797
                    205,                 1.2721,                0.95047,                 1.3003,                0.84498,                0.75477,                0.82313,                0.51288,                 1.3351,                0.86968,                 1.2246,                0.00796,                0.00796,                0.00796
                    206,                 1.2659,                0.93712,                 1.2947,                 0.8455,                 0.7532,                0.82293,                0.51439,                 1.3364,                0.86838,                 1.2256,                0.00795,                0.00795,                0.00795
                    207,                 1.2683,                0.94154,                 1.3041,                0.84482,                0.75499,                0.82333,                0.51446,                 1.3378,                0.86843,                 1.2263,                0.00794,                0.00794,                0.00794
                    208,                 1.2865,                0.96408,                 1.3111,                0.83832,                 0.7578,                0.82059,                0.50967,                 1.3383,                0.87506,                 1.2231,                0.00793,                0.00793,                0.00793
                    209,                  1.274,                0.94287,                 1.2989,                0.83534,                0.76165,                0.82223,                0.51165,                  1.332,                0.87943,                 1.2193,                0.00792,                0.00792,                0.00792
                    210,                 1.2682,                0.94865,                  1.301,                0.83463,                0.75881,                0.82204,                0.51354,                 1.3362,                0.88942,                 1.2153,                0.00791,                0.00791,                0.00791
                    211,                 1.2695,                0.95209,                 1.3043,                0.83948,                0.76058,                0.82055,                 0.5139,                 1.3305,                0.89671,                 1.2113,                 0.0079,                 0.0079,                 0.0079
                    212,                 1.2753,                0.93729,                 1.3048,                0.83372,                0.76163,                0.81967,                0.51096,                 1.3217,                 0.8888,                 1.2084,                0.00789,                0.00789,                0.00789
                    213,                 1.2684,                0.95129,                 1.2995,                0.83286,                0.76215,                 0.8218,                0.50925,                 1.3187,                0.89047,                  1.209,                0.00788,                0.00788,                0.00788
                    214,                 1.2664,                0.94058,                 1.2905,                0.84254,                0.75964,                0.82707,                0.51156,                 1.3177,                0.89203,                 1.2067,                0.00787,                0.00787,                0.00787
                    215,                 1.2637,                0.94401,                 1.2974,                0.84428,                0.75887,                0.82851,                0.51208,                 1.3118,                0.89161,                 1.2026,                0.00786,                0.00786,                0.00786
                    216,                 1.2622,                0.94478,                 1.2957,                0.84768,                 0.7578,                0.82483,                0.51258,                 1.3163,                0.89084,                 1.2038,                0.00785,                0.00785,                0.00785
                    217,                  1.269,                0.94935,                  1.297,                0.84671,                0.75772,                0.82319,                0.51315,                 1.3133,                0.88815,                 1.2004,                0.00784,                0.00784,                0.00784
                    218,                 1.2557,                0.94106,                 1.2973,                0.83357,                0.75374,                0.82174,                0.51207,                  1.313,                0.89019,                 1.1993,                0.00783,                0.00783,                0.00783
                    219,                 1.2642,                0.94396,                  1.293,                0.82419,                0.75149,                0.81811,                0.51095,                 1.3161,                0.89234,                 1.1986,                0.00782,                0.00782,                0.00782
                    220,                  1.257,                0.94131,                 1.2902,                 0.8212,                0.75231,                0.81894,                0.51183,                 1.3145,                0.89125,                 1.1999,                0.00781,                0.00781,                0.00781
                    221,                 1.2587,                0.93651,                 1.2946,                0.81955,                0.75482,                0.82074,                0.51558,                 1.3197,                  0.892,                 1.2028,                 0.0078,                 0.0078,                 0.0078
                    222,                 1.2595,                0.93872,                 1.2994,                0.82905,                0.75171,                0.82296,                0.51265,                 1.3209,                0.88916,                 1.2038,                0.00779,                0.00779,                0.00779
                    223,                 1.2591,                0.93115,                 1.2919,                 0.8362,                0.75132,                0.82364,                0.51176,                 1.3191,                0.88913,                 1.2035,                0.00778,                0.00778,                0.00778
                    224,                 1.2607,                0.92832,                 1.2898,                0.84375,                0.75225,                0.82898,                0.51197,                 1.3233,                0.88714,                 1.2047,                0.00777,                0.00777,                0.00777
                    225,                 1.2686,                0.93866,                 1.2942,                0.84069,                0.75569,                0.82861,                0.51194,                 1.3302,                0.88958,                 1.2058,                0.00776,                0.00776,                0.00776
                    226,                 1.2561,                0.94389,                 1.2907,                0.84325,                0.75693,                0.83053,                0.51174,                 1.3288,                0.89045,                  1.204,                0.00775,                0.00775,                0.00775
                    227,                 1.2694,                0.94517,                 1.3003,                0.82335,                0.77137,                0.82363,                0.51272,                 1.3292,                0.89051,                 1.2046,                0.00774,                0.00774,                0.00774
                    228,                 1.2621,                0.93538,                  1.294,                 0.8251,                0.76739,                0.82273,                0.51093,                 1.3298,                0.89029,                 1.2031,                0.00773,                0.00773,                0.00773
                    229,                 1.2582,                0.93791,                 1.2934,                0.82615,                0.77399,                0.82056,                0.51021,                  1.331,                0.88921,                 1.2045,                0.00772,                0.00772,                0.00772
                    230,                 1.2652,                0.94398,                 1.2882,                0.82338,                0.76838,                0.81996,                 0.5118,                 1.3316,                 0.8921,                 1.2026,                0.00771,                0.00771,                0.00771
                    231,                 1.2721,                0.93744,                 1.2962,                0.82321,                0.76414,                0.82063,                0.51095,                 1.3287,                0.89277,                 1.2015,                 0.0077,                 0.0077,                 0.0077
                    232,                 1.2534,                0.93882,                 1.2907,                0.82915,                0.75873,                0.82242,                0.51215,                 1.3263,                0.88637,                 1.2008,                0.00769,                0.00769,                0.00769
                    233,                 1.2583,                0.92235,                 1.2948,                0.83077,                0.76071,                 0.8211,                0.50982,                 1.3262,                0.88693,                 1.1978,                0.00768,                0.00768,                0.00768
                    234,                 1.2709,                0.93732,                 1.2982,                0.83378,                 0.7636,                0.82407,                0.51134,                 1.3242,                0.88283,                 1.1988,                0.00767,                0.00767,                0.00767
                    235,                 1.2576,                0.93084,                 1.2944,                 0.8327,                0.76315,                0.82233,                0.51131,                 1.3269,                0.88083,                 1.1996,                0.00766,                0.00766,                0.00766
                    236,                 1.2386,                0.91599,                 1.2795,                  0.839,                0.76679,                0.82779,                0.51182,                 1.3236,                0.87394,                 1.2018,                0.00765,                0.00765,                0.00765
                    237,                 1.2521,                0.93369,                 1.2819,                0.83526,                 0.7685,                0.82763,                0.50961,                 1.3215,                0.87413,                 1.2022,                0.00764,                0.00764,                0.00764
                    238,                 1.2605,                0.93661,                 1.2956,                0.82911,                0.76648,                0.82507,                0.51087,                  1.318,                0.86831,                  1.204,                0.00763,                0.00763,                0.00763
                    239,                 1.2561,                0.92572,                 1.2867,                0.85453,                0.75053,                0.82578,                0.51259,                 1.3167,                  0.866,                 1.2047,                0.00762,                0.00762,                0.00762
                    240,                 1.2498,                0.92558,                 1.2815,                  0.854,                0.74999,                0.82314,                0.51157,                 1.3128,                0.86412,                 1.2033,                0.00761,                0.00761,                0.00761
                    241,                 1.2457,                0.91606,                  1.281,                0.85371,                0.74464,                 0.8227,                0.51214,                 1.3093,                0.86307,                 1.2029,                 0.0076,                 0.0076,                 0.0076
                    242,                 1.2608,                0.92921,                  1.292,                0.85799,                0.74751,                0.82104,                 0.5126,                  1.306,                0.86458,                 1.2021,                0.00759,                0.00759,                0.00759
                    243,                 1.2445,                0.91437,                 1.2805,                0.85261,                0.75385,                  0.819,                 0.5117,                 1.3052,                0.86369,                 1.2017,                0.00758,                0.00758,                0.00758
                    244,                 1.2496,                0.92862,                 1.2876,                0.85338,                0.75643,                0.82058,                0.51295,                 1.3022,                0.86315,                 1.2006,                0.00757,                0.00757,                0.00757
                    245,                 1.2429,                0.92032,                 1.2861,                 0.8527,                0.74764,                  0.821,                0.51342,                 1.3028,                0.86354,                 1.2012,                0.00756,                0.00756,                0.00756
                    246,                 1.2602,                0.93034,                 1.2827,                0.85165,                0.74203,                0.81587,                0.51675,                 1.3009,                0.86384,                 1.2013,                0.00755,                0.00755,                0.00755
                    247,                 1.2472,                0.92645,                 1.2799,                0.84174,                0.74081,                0.81278,                0.51642,                 1.3014,                0.86284,                 1.2021,                0.00754,                0.00754,                0.00754
                    248,                 1.2533,                0.92445,                 1.2868,                0.82016,                0.75701,                0.81745,                 0.5174,                 1.2973,                0.86215,                 1.1992,                0.00753,                0.00753,                0.00753
                    249,                 1.2498,                0.92828,                 1.2822,                0.83043,                0.75423,                0.82029,                0.51855,                 1.2973,                0.86112,                 1.2011,                0.00752,                0.00752,                0.00752
                    250,                 1.2629,                 0.9221,                 1.2811,                0.79236,                0.77553,                0.82037,                0.51856,                 1.2962,                0.86138,                 1.1999,                0.00751,                0.00751,                0.00751
                    251,                 1.2562,                0.93608,                 1.2906,                0.79181,                0.77901,                 0.8205,                0.51997,                 1.2945,                0.86041,                 1.1999,                 0.0075,                 0.0075,                 0.0075
                    252,                 1.2497,                0.91598,                 1.2857,                0.79464,                0.77831,                0.82236,                0.51895,                 1.2928,                0.86151,                 1.1989,                0.00749,                0.00749,                0.00749
                    253,                 1.2535,                0.92339,                 1.2828,                0.79415,                0.78201,                0.82251,                0.51901,                 1.2919,                 0.8597,                 1.1993,                0.00748,                0.00748,                0.00748
                    254,                 1.2427,                0.92219,                 1.2812,                0.84902,                0.74048,                0.82479,                0.52036,                 1.2921,                0.85922,                 1.1995,                0.00747,                0.00747,                0.00747
                    255,                 1.2396,                0.90989,                 1.2813,                0.85024,                0.74115,                0.82451,                0.52023,                 1.2922,                0.85685,                 1.2004,                0.00746,                0.00746,                0.00746
                    256,                  1.248,                0.91574,                 1.2794,                 0.8502,                0.74129,                0.82387,                0.51908,                  1.293,                0.85581,                 1.2005,                0.00745,                0.00745,                0.00745
                    257,                 1.2492,                0.92545,                 1.2846,                0.84776,                0.73987,                0.82376,                0.52169,                 1.2911,                0.85576,                 1.1987,                0.00744,                0.00744,                0.00744
                    258,                 1.2464,                0.91646,                 1.2788,                 0.8375,                0.74429,                0.82381,                0.52096,                 1.2925,                0.85456,                  1.199,                0.00743,                0.00743,                0.00743
                    259,                 1.2495,                0.91167,                 1.2787,                0.83033,                0.75703,                0.82475,                0.52179,                 1.2915,                0.85366,                 1.1983,                0.00742,                0.00742,                0.00742
                    260,                 1.2462,                0.91486,                 1.2819,                0.83523,                0.75085,                0.82465,                0.52248,                 1.2891,                0.85331,                 1.1962,                0.00741,                0.00741,                0.00741
                    261,                 1.2334,                0.90882,                 1.2663,                0.83312,                0.75234,                0.82592,                0.52235,                 1.2899,                0.85355,                 1.1963,                 0.0074,                 0.0074,                 0.0074
                    262,                 1.2355,                0.91269,                  1.279,                 0.8256,                0.77005,                0.82703,                0.52249,                 1.2911,                0.85046,                 1.1958,                0.00739,                0.00739,                0.00739
                    263,                 1.2326,                0.90263,                 1.2715,                0.82617,                0.77052,                0.82471,                0.52127,                 1.2921,                0.84993,                  1.196,                0.00738,                0.00738,                0.00738
                    264,                 1.2454,                0.90963,                 1.2817,                0.82245,                0.77275,                0.82484,                0.51995,                 1.2913,                0.84994,                 1.1958,                0.00737,                0.00737,                0.00737
                    265,                 1.2342,                0.91052,                 1.2808,                0.82254,                0.77275,                0.82494,                0.51949,                 1.2941,                0.85039,                 1.1958,                0.00736,                0.00736,                0.00736
                    266,                 1.2369,                0.90795,                 1.2855,                0.82256,                0.77275,                0.82597,                0.52106,                 1.2953,                0.85022,                  1.197,                0.00735,                0.00735,                0.00735
                    267,                 1.2354,                0.90028,                 1.2772,                0.82507,                0.77636,                0.82488,                0.52079,                  1.296,                0.85238,                 1.1973,                0.00734,                0.00734,                0.00734
                    268,                 1.2333,                0.91449,                 1.2752,                0.82772,                0.77646,                0.82518,                0.52123,                 1.2965,                0.85073,                  1.198,                0.00733,                0.00733,                0.00733
                    269,                 1.2391,                0.90593,                 1.2752,                0.82303,                0.77646,                0.82358,                0.52115,                 1.2958,                0.84738,                 1.1971,                0.00732,                0.00732,                0.00732
                    270,                 1.2384,                0.90896,                 1.2815,                0.82177,                0.77646,                 0.8255,                0.52002,                 1.2956,                0.84804,                 1.1972,                0.00731,                0.00731,                0.00731
                    271,                 1.2382,                0.91337,                 1.2774,                0.83034,                0.77521,                0.82562,                0.52084,                 1.2956,                0.84718,                 1.1975,                 0.0073,                 0.0073,                 0.0073
                    272,                 1.2486,                0.90232,                 1.2826,                0.83901,                0.77149,                0.82501,                0.52088,                 1.2964,                0.84744,                 1.1972,                0.00729,                0.00729,                0.00729
